molecule_chembl_id,pchembl_value,relation,type,units,value
CHEMBL3360487,,=,INH,%,47.0
CHEMBL2181432,,>,Activity,%,85.0
CHEMBL3360480,,>,Activity,%,85.0
CHEMBL3360481,,>,Activity,%,85.0
CHEMBL3360482,,>,Activity,%,85.0
CHEMBL3360483,,>,Activity,%,85.0
CHEMBL3360484,,>,Activity,%,85.0
CHEMBL3360485,,>,Activity,%,85.0
CHEMBL3360486,,>,Activity,%,85.0
CHEMBL3360487,,>,Activity,%,85.0
CHEMBL2181432,,=,Activity,%,73.0
CHEMBL3360486,,=,Activity,%,95.0
CHEMBL3360487,,=,Activity,%,68.0
CHEMBL3353039,6.72,=,IC50,nM,192.0
CHEMBL3353040,7.14,=,IC50,nM,72.5
CHEMBL3353041,7.76,=,IC50,nM,17.5
CHEMBL3353042,6.37,=,IC50,nM,431.0
CHEMBL3353043,,,IC50,,
CHEMBL140476,9.21,=,IC50,nM,0.61
CHEMBL3353566,4.20,=,IC50,uM,63.0
CHEMBL3353567,4.28,=,IC50,uM,53.0
CHEMBL3353568,4.17,=,IC50,uM,68.0
CHEMBL1678,7.70,=,IC50,uM,0.02
CHEMBL3361270,6.80,=,IC50,nM,160.0
CHEMBL659,5.70,=,IC50,uM,2.0
CHEMBL3361269,,>,INH,%,40.0
CHEMBL3361270,,=,INH,%,88.0
CHEMBL3361277,,>,INH,%,40.0
CHEMBL3361279,,,INH,,
CHEMBL659,,=,INH,%,54.0
CHEMBL3323390,,,INH,,
CHEMBL3323390,,,INH,,
CHEMBL3323068,4.92,=,pIC50,,4.918
CHEMBL3323065,6.09,=,pIC50,,6.086
CHEMBL3323062,5.82,=,pIC50,,5.815
CHEMBL3323059,6.65,=,pIC50,,6.648
CHEMBL3323056,5.91,=,pIC50,,5.905
CHEMBL3323053,5.97,=,pIC50,,5.966
CHEMBL3323051,4.25,=,pIC50,,4.248
CHEMBL3323049,5.38,=,pIC50,,5.379
CHEMBL3323046,6.27,=,pIC50,,6.272
CHEMBL3323043,6.17,=,pIC50,,6.174
CHEMBL3323042,6.66,=,pIC50,,6.664
CHEMBL3323039,6.70,=,pIC50,,6.697
CHEMBL3323036,6.84,=,pIC50,,6.845
CHEMBL95,7.14,=,pIC50,,7.145
CHEMBL3323068,4.92,=,IC50,uM,12.1
CHEMBL3323065,6.09,=,IC50,nM,820.0
CHEMBL3323062,5.82,=,IC50,uM,1.5
CHEMBL3323059,6.65,=,IC50,nM,225.0
CHEMBL3323056,5.92,=,IC50,uM,1.2
CHEMBL3323053,5.96,=,IC50,uM,1.1
CHEMBL3323051,4.25,=,IC50,uM,56.5
CHEMBL3323049,5.38,=,IC50,uM,4.2
CHEMBL3323046,6.27,=,IC50,nM,535.0
CHEMBL3323043,6.17,=,IC50,nM,669.0
CHEMBL3323042,6.67,=,IC50,nM,216.0
CHEMBL3323039,6.70,=,IC50,nM,200.0
CHEMBL3323036,6.85,=,IC50,nM,142.0
CHEMBL95,7.15,=,IC50,nM,71.5
CHEMBL3323035,7.47,=,IC50,nM,33.9
CHEMBL659,7.21,=,Ki,nM,61.9
CHEMBL95,7.45,=,Ki,nM,35.7
CHEMBL3327249,7.11,=,Ki,nM,78.2
CHEMBL3327248,7.04,=,Ki,nM,91.1
CHEMBL3327247,7.18,=,Ki,nM,66.1
CHEMBL3327246,7.29,=,Ki,nM,50.7
CHEMBL3326711,7.26,=,Ki,nM,55.2
CHEMBL3326710,7.38,=,Ki,nM,42.2
CHEMBL3326709,7.22,=,Ki,nM,59.6
CHEMBL3326708,7.25,=,Ki,nM,56.1
CHEMBL3326707,7.52,=,Ki,nM,30.1
CHEMBL3326706,7.61,=,Ki,nM,24.3
CHEMBL3326705,7.51,=,Ki,nM,30.9
CHEMBL3326704,7.78,=,Ki,nM,16.7
CHEMBL3326703,7.12,=,Ki,nM,76.1
CHEMBL3326702,7.16,=,Ki,nM,70.0
CHEMBL3326701,7.45,=,Ki,nM,35.8
CHEMBL3326700,7.41,=,Ki,nM,39.4
CHEMBL3326699,7.35,=,Ki,nM,44.3
CHEMBL3326698,7.46,=,Ki,nM,34.4
CHEMBL3322157,6.98,=,IC50,uM,0.104
CHEMBL3322140,6.63,=,IC50,uM,0.233
CHEMBL3322141,7.58,=,IC50,uM,0.0263
CHEMBL3322142,7.03,=,IC50,uM,0.0942
CHEMBL1256415,4.82,=,IC50,uM,15.0
CHEMBL3322158,5.54,=,IC50,uM,2.91
CHEMBL3322159,6.56,=,IC50,uM,0.277
CHEMBL3322160,7.81,=,IC50,uM,0.0154
CHEMBL3322161,5.09,=,IC50,uM,8.17
CHEMBL3322162,4.80,=,IC50,uM,15.7
CHEMBL95,6.30,=,IC50,uM,0.5
CHEMBL3322155,6.24,=,IC50,uM,0.58
CHEMBL3322156,6.40,=,IC50,uM,0.398
CHEMBL3322141,7.09,=,Ki,uM,0.0804
CHEMBL3322142,6.70,=,Ki,uM,0.199
CHEMBL3322160,8.39,=,Ki,uM,0.0041
CHEMBL3322161,5.71,=,Ki,uM,1.94
CHEMBL3322162,5.63,=,Ki,uM,2.36
CHEMBL95,6.65,=,Ki,uM,0.225
CHEMBL1256415,5.68,=,Ki,uM,2.09
CHEMBL3322141,7.10,=,Ki,uM,0.0789
CHEMBL3322142,6.48,=,Ki,uM,0.328
CHEMBL3322160,7.63,=,Ki,uM,0.0234
CHEMBL3322161,4.03,=,Ki,uM,92.8
CHEMBL3322162,4.18,=,Ki,uM,65.3
CHEMBL95,7.00,=,Ki,uM,0.101
CHEMBL1256415,5.20,=,Ki,uM,6.34
CHEMBL3322160,,=,Ratio Ki,,510.0
CHEMBL3322160,,=,Ratio Ki,,55.0
CHEMBL3313966,8.64,=,IC50,nM,2.3
CHEMBL1134,6.00,=,IC50,uM,1.0
CHEMBL117651,,=,Kd,fM,77.0
CHEMBL3314092,,=,Kd,fM,36.0
CHEMBL3314093,,=,Kd,fM,33.0
CHEMBL3323052,,=,INH,%,35.0
CHEMBL3122167,7.19,=,IC50,nM,65.0
CHEMBL1196204,7.71,=,IC50,nM,19.3
CHEMBL292314,8.23,=,IC50,nM,5.9
CHEMBL1194313,,,IC50,,
CHEMBL3322231,8.69,=,IC50,nM,2.06
CHEMBL3322234,7.85,=,IC50,nM,14.2
CHEMBL3322233,7.85,=,IC50,nM,14.2
CHEMBL3322232,,=,IC50,nM,0.006
CHEMBL3315353,,,INH,,
CHEMBL3315354,,,INH,,
CHEMBL3315355,,,INH,,
CHEMBL3315356,,,INH,,
CHEMBL3310802,,=,INH,%,5.0
CHEMBL3311539,,=,Activity,%,30.4
CHEMBL3311539,,=,Activity,%,67.3
CHEMBL278020,5.62,=,IC50,uM,2.4
CHEMBL3310703,5.60,=,IC50,uM,2.5
CHEMBL3360758,5.20,=,IC50,uM,6.3
CHEMBL3310705,4.92,=,IC50,uM,12.0
CHEMBL3310704,4.84,=,IC50,uM,14.35
CHEMBL3360757,4.45,=,IC50,uM,35.12
CHEMBL3310706,4.33,=,IC50,uM,46.76
CHEMBL3310697,4.18,=,IC50,uM,65.32
CHEMBL3310699,4.12,=,IC50,uM,75.35
CHEMBL3318018,7.26,=,IC50,uM,0.055
CHEMBL3318017,7.47,=,IC50,uM,0.034
CHEMBL2391486,,=,Ratio IC50,,29.0
CHEMBL2391486,,=,Ratio IC50,,3.0
CHEMBL659,5.57,=,IC50,uM,2.67
CHEMBL95,6.52,=,IC50,uM,0.3
CHEMBL2391486,7.04,=,IC50,uM,0.092
CHEMBL276473,,>,IC50,uM,500.0
CHEMBL2158994,5.33,=,IC50,uM,4.68
CHEMBL3338991,4.98,=,IC50,uM,10.47
CHEMBL3338992,5.05,=,IC50,uM,8.95
CHEMBL3338993,4.88,=,IC50,uM,13.07
CHEMBL3338994,4.85,=,IC50,uM,14.24
CHEMBL3337471,5.12,=,IC50,uM,7.63
CHEMBL3338995,4.65,=,IC50,uM,22.51
CHEMBL3338996,4.63,=,IC50,uM,23.21
CHEMBL3338997,4.47,=,IC50,uM,34.14
CHEMBL3338998,4.30,=,IC50,uM,50.44
CHEMBL3338999,4.19,=,IC50,uM,64.55
CHEMBL3339000,4.61,=,IC50,uM,24.63
CHEMBL3339001,5.23,=,IC50,uM,5.91
CHEMBL3339002,4.53,=,IC50,uM,29.48
CHEMBL3339003,4.36,=,IC50,uM,44.05
CHEMBL3339004,,=,IC50,uM,252.96
CHEMBL3339005,,=,IC50,uM,151.83
CHEMBL3339006,4.66,=,IC50,uM,21.94
CHEMBL3339007,4.11,=,IC50,uM,76.87
CHEMBL3339008,,=,IC50,uM,162.59
CHEMBL636,4.98,=,IC50,uM,10.54
CHEMBL2158994,5.10,=,Ki,uM,7.99
CHEMBL2158994,5.45,=,Ki,uM,3.52
CHEMBL140476,9.15,=,IC50,nM,0.7
CHEMBL3355581,7.68,=,IC50,nM,21.1
CHEMBL3355580,7.74,=,IC50,nM,18.3
CHEMBL3355579,8.17,=,IC50,nM,6.7
CHEMBL25948,,=,INH,%,28.0
CHEMBL659,6.16,=,IC50,uM,0.7
CHEMBL502,8.10,=,IC50,uM,0.008
CHEMBL151763,4.45,=,IC50,uM,35.2
CHEMBL3335072,4.67,=,IC50,uM,21.3
CHEMBL3335071,5.09,=,IC50,uM,8.2
CHEMBL3335070,4.56,=,IC50,uM,27.4
CHEMBL3334506,4.85,=,IC50,uM,14.2
CHEMBL3335069,5.08,=,IC50,uM,8.3
CHEMBL3335068,5.96,=,IC50,uM,1.1
CHEMBL3335067,4.75,=,IC50,uM,18.0
CHEMBL3335066,6.10,=,IC50,uM,0.8
CHEMBL3335065,4.73,=,IC50,uM,18.5
CHEMBL3335064,5.39,=,IC50,uM,4.1
CHEMBL3335063,4.68,=,IC50,uM,20.9
CHEMBL3335062,5.07,=,IC50,uM,8.5
CHEMBL3335061,4.94,=,IC50,uM,11.4
CHEMBL3335060,6.05,=,IC50,uM,0.9
CHEMBL3335059,4.53,=,IC50,uM,29.3
CHEMBL3335058,4.70,=,IC50,uM,20.0
CHEMBL3335057,4.74,=,IC50,uM,18.4
CHEMBL3335056,5.17,=,IC50,uM,6.7
CHEMBL3335055,5.06,=,IC50,uM,8.7
CHEMBL3335054,5.19,=,IC50,uM,6.4
CHEMBL3335053,4.86,=,IC50,uM,13.7
CHEMBL3335052,5.04,=,IC50,uM,9.2
CHEMBL3335051,5.77,=,IC50,uM,1.7
CHEMBL3335050,6.00,=,IC50,uM,1.0
CHEMBL3335049,5.21,=,IC50,uM,6.2
CHEMBL3335048,6.05,=,IC50,uM,0.9
CHEMBL3335047,5.31,=,IC50,uM,4.9
CHEMBL3335046,5.37,=,IC50,uM,4.3
CHEMBL3335032,5.57,=,IC50,uM,2.7
CHEMBL3335031,5.68,=,IC50,uM,2.1
CHEMBL3335030,5.14,=,IC50,uM,7.3
CHEMBL3335029,5.89,=,IC50,uM,1.3
CHEMBL3335028,4.43,=,IC50,uM,37.2
CHEMBL3335027,5.09,=,IC50,uM,8.1
CHEMBL3335026,5.22,=,IC50,uM,6.0
CHEMBL3335025,5.55,=,IC50,uM,2.8
CHEMBL3335024,,>,IC50,uM,40.0
CHEMBL3335023,4.40,=,IC50,uM,39.7
CHEMBL3335022,4.48,=,IC50,uM,33.1
CHEMBL3335021,4.72,=,IC50,uM,18.9
CHEMBL3335020,4.82,=,IC50,uM,15.1
CHEMBL3335019,5.55,=,IC50,uM,2.8
CHEMBL3335018,5.10,=,IC50,uM,7.9
CHEMBL3335017,4.96,=,IC50,uM,10.9
CHEMBL17940,,=,Kd,uM,127.7
CHEMBL1255578,,=,Kd,uM,392.6
CHEMBL3335073,5.05,=,Kd,uM,8.81
CHEMBL3335074,,=,Kd,uM,174.7
CHEMBL3335075,4.02,=,Kd,uM,96.18
CHEMBL426113,5.28,=,Kd,uM,5.3
CHEMBL491725,,=,Kd,uM,111.5
CHEMBL523630,,=,Kd,uM,150.9
CHEMBL490727,,=,Kd,uM,107.0
CHEMBL397871,4.40,=,Kd,uM,40.0
CHEMBL116379,4.41,=,Kd,uM,38.7
CHEMBL3335076,,=,Kd,uM,220.6
CHEMBL1824725,,=,Kd,uM,173.0
CHEMBL1824731,,=,Kd,uM,151.3
CHEMBL1824737,,=,Kd,uM,174.0
CHEMBL17940,,=,max activation,%,55.0
CHEMBL1255578,,=,max activation,%,20.0
CHEMBL3335073,,=,max activation,%,68.0
CHEMBL3335074,,=,max activation,%,31.0
CHEMBL3335075,,=,max activation,%,66.0
CHEMBL426113,,=,max activation,%,93.0
CHEMBL491725,,=,max activation,%,55.0
CHEMBL523630,,=,max activation,%,36.0
CHEMBL490727,,=,max activation,%,49.0
CHEMBL397871,,=,max activation,%,66.0
CHEMBL116379,,=,max activation,%,68.0
CHEMBL3335076,,=,max activation,%,51.0
CHEMBL1824725,,=,max activation,%,34.0
CHEMBL1824731,,=,max activation,%,35.0
CHEMBL1824737,,=,max activation,%,31.0
CHEMBL3343705,6.54,=,IC50,nM,285.1
CHEMBL3343706,,,IC50,,
CHEMBL3343707,,,IC50,,
CHEMBL3343708,6.27,=,IC50,nM,536.4
CHEMBL3343709,,,IC50,,
CHEMBL3343710,,,IC50,,
CHEMBL3343711,6.52,=,IC50,nM,301.1
CHEMBL3343712,6.37,=,IC50,nM,426.0
CHEMBL3343713,6.41,=,IC50,nM,390.2
CHEMBL3343714,6.02,=,IC50,nM,954.2
CHEMBL3343715,,,IC50,,
CHEMBL3343716,,,IC50,,
CHEMBL3343717,,,IC50,,
CHEMBL3343718,,,IC50,,
CHEMBL502,7.93,=,IC50,nM,11.7
CHEMBL95,6.54,=,IC50,nM,285.0
CHEMBL3343705,,,INH,,
CHEMBL3343706,,,INH,,
CHEMBL3343707,,,INH,,
CHEMBL3343708,,,INH,,
CHEMBL3343709,,,INH,,
CHEMBL3343710,,,INH,,
CHEMBL3343711,,,INH,,
CHEMBL3343712,,,INH,,
CHEMBL3343713,,,INH,,
CHEMBL3343714,,,INH,,
CHEMBL3343715,,,INH,,
CHEMBL3343716,,,INH,,
CHEMBL3343717,,,INH,,
CHEMBL3343718,,,INH,,
CHEMBL502,,,INH,,
CHEMBL95,,,INH,,
CHEMBL3355594,4.92,=,IC50,uM,12.11
CHEMBL3338389,7.22,=,IC50,uM,0.06
CHEMBL3338388,6.96,=,IC50,uM,0.11
CHEMBL3338387,5.66,=,IC50,uM,2.17
CHEMBL3338386,6.00,=,IC50,uM,0.99
CHEMBL1255901,9.27,=,IC50,nM,0.54
CHEMBL3343884,6.49,=,IC50,nM,325.0
CHEMBL3343885,7.03,=,IC50,nM,92.6
CHEMBL3343920,6.82,=,IC50,nM,153.0
CHEMBL3343922,7.04,=,IC50,nM,91.8
CHEMBL3343882,7.01,=,IC50,nM,98.2
CHEMBL3343923,6.80,=,IC50,nM,159.0
CHEMBL3343924,6.51,=,IC50,nM,306.0
CHEMBL3343925,6.83,=,IC50,nM,149.0
CHEMBL3343926,6.73,=,IC50,nM,187.0
CHEMBL3343927,7.20,=,IC50,nM,63.2
CHEMBL3343928,6.28,=,IC50,nM,526.0
CHEMBL3343929,6.69,=,IC50,nM,203.0
CHEMBL3343930,6.94,=,IC50,nM,116.0
CHEMBL3343931,7.02,=,IC50,nM,96.3
CHEMBL3343932,6.82,=,IC50,nM,153.0
CHEMBL95,6.33,=,IC50,nM,467.0
CHEMBL95,6.72,=,IC50,nM,190.0
CHEMBL129837,6.12,=,IC50,nM,750.0
CHEMBL636,5.52,=,IC50,nM,3030.0
CHEMBL1206,6.58,=,IC50,nM,260.0
CHEMBL3356528,5.60,=,IC50,nM,2530.0
CHEMBL3356529,5.21,=,IC50,nM,6150.0
CHEMBL3356530,7.84,=,IC50,nM,14.3
CHEMBL3356531,7.27,=,IC50,nM,53.7
CHEMBL3356532,8.71,=,IC50,nM,1.93
CHEMBL3356533,8.27,=,IC50,nM,5.4
CHEMBL3356534,7.61,=,IC50,nM,24.7
CHEMBL3356535,6.99,=,IC50,nM,103.0
CHEMBL3356536,9.14,=,IC50,nM,0.72
CHEMBL3356537,8.03,=,IC50,nM,9.24
CHEMBL3356538,6.19,=,IC50,nM,651.0
CHEMBL3356539,6.46,=,IC50,nM,348.0
CHEMBL3356540,5.86,=,IC50,nM,1370.0
CHEMBL3356950,6.09,=,IC50,nM,809.0
CHEMBL3356951,8.49,=,IC50,nM,3.21
CHEMBL3356952,8.05,=,IC50,nM,8.94
CHEMBL3356953,7.02,=,IC50,nM,96.1
CHEMBL3356954,7.42,=,IC50,nM,38.0
CHEMBL95,6.30,=,IC50,nM,500.0
CHEMBL292314,8.14,=,IC50,nM,7.18
CHEMBL1256415,4.98,=,IC50,nM,10500.0
CHEMBL231160,8.81,=,IC50,nM,1.55
CHEMBL3393675,4.34,=,IC50,uM,46.0
CHEMBL3393674,4.66,=,IC50,uM,22.0
CHEMBL3393673,4.22,=,IC50,uM,60.0
CHEMBL95,6.32,=,IC50,uM,0.484
CHEMBL3393676,,<,INH,%,50.0
CHEMBL3393677,,<,INH,%,50.0
CHEMBL3393678,,<,INH,%,50.0
CHEMBL3393679,,<,INH,%,50.0
CHEMBL3393680,,<,INH,%,50.0
CHEMBL3393681,,<,INH,%,50.0
CHEMBL1090540,,,INH,,
CHEMBL3393682,,,INH,,
CHEMBL3393683,,,INH,,
CHEMBL3393684,,,INH,,
CHEMBL1089194,,,INH,,
CHEMBL1091214,,,INH,,
CHEMBL3393685,,,INH,,
CHEMBL3393686,,,INH,,
CHEMBL3393687,,,INH,,
CHEMBL3393688,,,INH,,
CHEMBL3393689,,,INH,,
CHEMBL3393690,,,INH,,
CHEMBL3393691,,,INH,,
CHEMBL3393067,,,INH,,
CHEMBL446060,,=,Ki,mM/min,17.0
CHEMBL465018,,=,Ki,mM/min,111.0
CHEMBL416081,,=,Ki,mM/min,428.0
CHEMBL2046821,,=,Ki,mM/min,126.0
CHEMBL3401206,,=,Ki,mM/min,805.0
CHEMBL91732,,=,Ki,mM/min,6.5
CHEMBL3401207,,=,Ki,mM/min,1.22
CHEMBL3401208,,=,Ki,mM/min,103.0
CHEMBL3401209,,=,Ki,mM/min,561.0
CHEMBL3401210,,=,Ki,mM/min,233.0
CHEMBL3401211,,=,Ki,mM/min,2170.0
CHEMBL3401212,,=,Ki,mM/min,677.0
CHEMBL3401213,,=,Ki,mM/min,3110.0
CHEMBL3401214,,=,Ki,mM/min,1990.0
CHEMBL3401215,,=,Ki,mM/min,30.9
CHEMBL3401216,,=,Ki,mM/min,112.0
CHEMBL3401217,,=,Ki,mM/min,26.2
CHEMBL3401218,,=,Ki,mM/min,80.9
CHEMBL3401219,,=,Ki,mM/min,144.0
CHEMBL3401220,,=,Ki,mM/min,74.5
CHEMBL3401221,,=,Ki,mM/min,92.0
CHEMBL3401222,,=,Ki,mM/min,1860.0
CHEMBL3401223,,=,Ki,mM/min,1080.0
CHEMBL3401224,,=,Ki,mM/min,180.0
CHEMBL3401225,,=,Ki,mM/min,379.0
CHEMBL3401226,,=,Ki,mM/min,26.0
CHEMBL2288464,,=,Ki,mM/min,0.118
CHEMBL3401227,,=,Ki,mM/min,2.02
CHEMBL3401228,,=,Ki,mM/min,4.46
CHEMBL3401229,,=,Ki,mM/min,1.86
CHEMBL3401230,,=,Ki,mM/min,60.1
CHEMBL3401231,,=,Ki,mM/min,4.62
CHEMBL3401232,,=,Ki,mM/min,50.9
CHEMBL3401233,,=,Ki,mM/min,9.04
CHEMBL3401234,,=,Ki,mM/min,2.13
CHEMBL3401235,,=,Ki,mM/min,1.59
CHEMBL3401236,,=,Ki,mM/min,1.7
CHEMBL3401237,,=,Ki,mM/min,0.44
CHEMBL3401238,,=,Ki,mM/min,1.91
CHEMBL3401239,,=,Ki,mM/min,8.26
CHEMBL3401240,,=,Ki,mM/min,7.24
CHEMBL3403720,,=,Ki,mM/min,13.1
CHEMBL3403721,,=,Ki,mM/min,9.14
CHEMBL3403722,,=,Ki,mM/min,1.62
CHEMBL3403723,,=,Ki,mM/min,2.68
CHEMBL3403878,7.49,=,IC50,nM,32.5
CHEMBL3403877,7.76,=,IC50,nM,17.3
CHEMBL3403876,,,IC50,,
CHEMBL3403875,,,IC50,,
CHEMBL3400187,7.67,=,IC50,nM,21.6
CHEMBL3403874,8.16,=,IC50,nM,6.9
CHEMBL3403873,,,IC50,,
CHEMBL3403872,,,IC50,,
CHEMBL74490,,,IC50,,
CHEMBL3401031,,,IC50,,
CHEMBL292314,7.87,=,IC50,nM,13.6
CHEMBL116438,,,IC50,,
CHEMBL3402706,,,IC50,,
CHEMBL3402707,6.44,=,IC50,uM,0.361
CHEMBL3402708,5.74,=,IC50,uM,1.831
CHEMBL3402709,6.00,=,IC50,uM,0.997
CHEMBL3402710,6.07,=,IC50,uM,0.86
CHEMBL3402711,,,IC50,,
CHEMBL3402712,6.28,=,IC50,uM,0.525
CHEMBL3402713,5.70,=,IC50,uM,1.992
CHEMBL3402714,6.20,=,IC50,uM,0.625
CHEMBL3402715,6.19,=,IC50,uM,0.644
CHEMBL3402716,,,IC50,,
CHEMBL3402717,6.27,=,IC50,uM,0.537
CHEMBL3402718,5.92,=,IC50,uM,1.189
CHEMBL3402719,5.88,=,IC50,uM,1.303
CHEMBL3402720,5.98,=,IC50,uM,1.044
CHEMBL3402721,,,IC50,,
CHEMBL3402722,,,IC50,,
CHEMBL3402723,,,IC50,,
CHEMBL502,8.22,=,IC50,uM,0.006
CHEMBL95,6.88,=,IC50,uM,0.131
CHEMBL3402706,,<,INH,%,50.0
CHEMBL3402711,,<,INH,%,50.0
CHEMBL3402716,,<,INH,%,50.0
CHEMBL3402721,,<,INH,%,50.0
CHEMBL3402722,,<,INH,%,50.0
CHEMBL3402723,,<,INH,%,50.0
CHEMBL3403305,,>,IC50,ug ml-1,100.0
CHEMBL3403306,,>,IC50,ug ml-1,100.0
CHEMBL3403307,,>,IC50,ug ml-1,100.0
CHEMBL3403308,,>,IC50,ug ml-1,100.0
CHEMBL3403309,,>,IC50,ug ml-1,100.0
CHEMBL3403310,,>,IC50,ug ml-1,100.0
CHEMBL3403311,,>,IC50,ug ml-1,100.0
CHEMBL3403312,,>,IC50,ug ml-1,100.0
CHEMBL3403313,,>,IC50,ug ml-1,100.0
CHEMBL3403314,,>,IC50,ug ml-1,100.0
CHEMBL3403315,,>,IC50,ug ml-1,100.0
CHEMBL3403316,,>,IC50,ug ml-1,100.0
CHEMBL502,7.80,=,IC50,uM,0.016
CHEMBL1929421,5.47,=,IC50,uM,3.4
CHEMBL3407587,4.87,=,IC50,uM,13.6
CHEMBL3407586,5.02,=,IC50,uM,9.6
CHEMBL3407585,5.34,=,IC50,uM,4.6
CHEMBL3407584,5.31,=,IC50,uM,4.9
CHEMBL3407583,4.81,=,IC50,uM,15.4
CHEMBL3407582,5.08,=,IC50,uM,8.4
CHEMBL3407581,5.55,=,IC50,uM,2.8
CHEMBL3407589,,,INH,,
CHEMBL3407590,,,INH,,
CHEMBL3407581,,=,Activity,%,20.0
CHEMBL3407591,6.28,=,IC50,uM,0.52
CHEMBL95,6.36,=,IC50,nM,435.1
CHEMBL3410957,6.34,=,IC50,nM,453.3
CHEMBL3410956,6.64,=,IC50,nM,226.5
CHEMBL3410955,6.84,=,IC50,nM,143.7
CHEMBL3410954,7.63,=,IC50,nM,23.5
CHEMBL3410953,6.67,=,IC50,nM,215.3
CHEMBL3410952,6.27,=,IC50,nM,535.0
CHEMBL3410951,6.55,=,IC50,nM,283.8
CHEMBL3417009,7.80,=,IC50,nM,16.0
CHEMBL502,8.22,=,IC50,nM,6.0
CHEMBL85251,6.39,=,IC50,nM,403.0
CHEMBL3414597,6.03,=,IC50,nM,937.0
CHEMBL3416995,6.24,=,IC50,nM,577.0
CHEMBL3416996,7.16,=,IC50,nM,69.0
CHEMBL3416997,7.24,=,IC50,nM,57.0
CHEMBL3416998,6.93,=,IC50,nM,118.0
CHEMBL3416999,6.65,=,IC50,nM,222.0
CHEMBL3417000,6.49,=,IC50,nM,321.0
CHEMBL3417001,8.07,=,IC50,nM,8.5
CHEMBL3417002,7.35,=,IC50,nM,45.0
CHEMBL3417003,6.92,=,IC50,nM,121.0
CHEMBL3417004,7.62,=,IC50,nM,24.0
CHEMBL3417006,5.99,=,IC50,nM,1030.0
CHEMBL3417008,5.57,=,IC50,nM,2720.0
CHEMBL3417005,,=,INH,%,33.0
CHEMBL3417007,,=,INH,%,45.0
CHEMBL3415643,6.57,=,IC50,uM,0.27
CHEMBL3415557,,,IC50,,
CHEMBL3415558,6.70,=,IC50,uM,0.202
CHEMBL3415559,5.68,=,IC50,uM,2.105
CHEMBL3415560,6.52,=,IC50,uM,0.303
CHEMBL3415561,6.30,=,IC50,uM,0.496
CHEMBL3415562,,,IC50,,
CHEMBL3415563,6.78,=,IC50,uM,0.168
CHEMBL3415564,6.03,=,IC50,uM,0.941
CHEMBL3415565,6.48,=,IC50,uM,0.329
CHEMBL3415566,6.26,=,IC50,uM,0.545
CHEMBL3415567,,,IC50,,
CHEMBL3415568,6.57,=,IC50,uM,0.268
CHEMBL3415569,5.50,=,IC50,uM,3.167
CHEMBL3415570,6.36,=,IC50,uM,0.437
CHEMBL3415571,,,IC50,,
CHEMBL3415572,,,IC50,,
CHEMBL3415573,6.59,=,IC50,uM,0.258
CHEMBL3415574,5.80,=,IC50,uM,1.596
CHEMBL3415575,6.42,=,IC50,uM,0.381
CHEMBL3415576,6.24,=,IC50,uM,0.578
CHEMBL3415577,,,IC50,,
CHEMBL3415578,6.80,=,IC50,uM,0.16
CHEMBL3415579,5.70,=,IC50,uM,2.008
CHEMBL3415580,6.19,=,IC50,uM,0.651
CHEMBL3415581,6.16,=,IC50,uM,0.686
CHEMBL502,8.22,=,IC50,uM,0.006
CHEMBL95,6.88,=,IC50,uM,0.131
CHEMBL3415557,,<,INH,%,50.0
CHEMBL3415562,,<,INH,%,50.0
CHEMBL3415567,,<,INH,%,50.0
CHEMBL3415571,,<,INH,%,50.0
CHEMBL3415572,,<,INH,%,50.0
CHEMBL3415577,,<,INH,%,50.0
CHEMBL3417300,7.79,=,IC50,nM,16.11
CHEMBL3417299,7.61,=,IC50,nM,24.37
CHEMBL95,6.38,=,IC50,nM,420.32
CHEMBL3577505,6.70,=,IC50,uM,0.2
CHEMBL3577508,6.02,=,IC50,uM,0.95
CHEMBL3577509,5.87,=,IC50,uM,1.36
CHEMBL3577510,6.30,=,IC50,uM,0.5
CHEMBL3577511,7.10,=,IC50,uM,0.08
CHEMBL3577517,6.37,=,IC50,uM,0.43
CHEMBL3577520,6.05,=,IC50,uM,0.9
CHEMBL3577522,6.60,=,IC50,uM,0.25
CHEMBL3577524,5.70,=,IC50,uM,2.0
CHEMBL502,7.92,=,IC50,uM,0.012
CHEMBL3577511,,=,INH,%,37.0
CHEMBL3577522,,=,INH,%,62.2
CHEMBL502,,=,INH,%,18.8
CHEMBL3359895,7.75,=,IC50,uM,0.018
CHEMBL3582200,5.32,=,IC50,uM,4.77
CHEMBL3582201,6.48,=,IC50,uM,0.333
CHEMBL3582202,6.87,=,IC50,uM,0.135
CHEMBL3582203,5.39,=,IC50,uM,4.1
CHEMBL3582204,5.48,=,IC50,uM,3.33
CHEMBL3582205,7.96,=,IC50,uM,0.011
CHEMBL3582206,6.29,=,IC50,uM,0.507
CHEMBL3582207,6.42,=,IC50,uM,0.378
CHEMBL3582208,6.15,=,IC50,uM,0.708
CHEMBL3582209,6.05,=,IC50,uM,0.89
CHEMBL3582210,5.57,=,IC50,uM,2.69
CHEMBL3582211,4.88,=,IC50,uM,13.3
CHEMBL3582212,5.62,=,IC50,uM,2.42
CHEMBL3582213,6.73,=,IC50,uM,0.187
CHEMBL3582214,7.75,=,IC50,uM,0.018
CHEMBL3582215,6.80,=,IC50,uM,0.16
